2022/12/14 19:47:48 [error] 29#29: *17 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.112.3, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.4:9000", host: "item-api-proxy:10022"
2022/12/14 21:33:18 [error] 28#28: *86 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:33:28 [error] 28#28: *86 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:33:38 [error] 28#28: *86 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:33:48 [error] 28#28: *86 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:33:58 [error] 28#28: *86 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:34:08 [error] 28#28: *86 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:34:18 [error] 28#28: *86 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:34:28 [error] 28#28: *86 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:34:38 [error] 28#28: *86 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:34:58 [error] 28#28: *86 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:35:08 [error] 28#28: *86 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:35:18 [error] 28#28: *86 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:36:08 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:36:18 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:36:28 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:36:38 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:36:48 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:36:58 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:37:08 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:37:18 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:37:28 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:37:38 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:37:48 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:37:58 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:38:08 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:38:18 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:38:28 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:38:38 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:38:48 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:38:58 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:39:08 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:39:18 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:39:28 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:39:38 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:39:48 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:39:58 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:40:08 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:40:18 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:40:28 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:40:38 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:40:48 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:40:58 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:41:08 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:41:18 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:41:28 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:41:38 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:41:48 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:41:58 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:42:08 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:42:18 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:42:28 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:42:38 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:42:48 [error] 28#28: *182 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:43:03 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:43:08 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:43:18 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:43:28 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:43:38 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:43:48 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:43:58 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:44:08 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:44:18 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:44:28 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:44:38 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:44:48 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:44:58 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:45:08 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:45:18 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:45:28 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:45:38 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:45:48 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:45:58 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:46:08 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 21:46:18 [error] 28#28: *2 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
